id,name,host_id,host_name,neighbourhood,longitude,latitude,property_type,room_type,beds,accommodates,price,availability,minimum_night,maximum_night,no_of_reviews,rating,host_listings_counts
21832585,"標準1-3人房,2张床,有窗,独立卫浴 地鐵站上蓋,交通四通八達",158982423,Kannis,Mong Kok,114.17082,22.31445,Apartment,Private room,2,3,369,353,1,1125,53,92,8
21836642,"CARNAVAL no Rio, Em Clima de Montanha, na Gávea!!",6273282,Constância,Mong Kok,-43.23529129,-22.97917148,Apartment,Entire home/apt,2,6,201,365,3,10,3,93,1
21851474,Architecturally designed studio,159377949,Kristin,Mong Kok,151.20798,-33.89819,Guesthouse,Entire home/apt,1,2,139,155,2,1125,50,97,1
21853819,"Spacious new flat by HEC, UdeM & JGH. WiFi & Park.",159401719,Jesus,Cote-des-Neiges,-73.6295,45.49771,Apartment,Entire home/apt,3,5,68,10,3,1125,17,95,2
21865684,Le Bed & Cocktail: Discover Montreal like a local,144956924,Le Bed & Cocktail,Le Plateau,-73.57165,45.53446,Hostel,Shared room,12,12,39,166,1,160,18,98,3
21871576,Prime location: abundant stores & transportation!,131993395,Shirley,Flatlands,-73.94071,40.62857,Townhouse,Entire home/apt,3,5,160,150,2,21,36,99,1
2187573,Lovely studio Copacabana next to beach and subway,3881252,Rafael,Copacabana,-43.17568839,-22.96029525,Apartment,Entire home/apt,2,4,179,248,2,365,113,96,2
2187610,Em pleno coração da cidade do Porto,4216902,Low Cost,Copacabana,-8.61632,41.14118,Apartment,Entire home/apt,1,2,67,331,1,1125,22,91,13
21884466,North Bondi Queen Bedroom Minutes From Bondi Beach,10324058,Brittany,North Bondi,151.26978,-33.88233,House,Private room,1,2,100,0,3,15,2,100,1
21884991,Well Located Private Stylish Double Room,17575387,Ivy,Strathfield,151.0915,-33.86595,Apartment,Private room,2,3,70,0,180,1125,3,90,1
21893035,Tranquillità,126997390,Marcel,Strathfield,114.18395,22.27666,Apartment,Entire home/apt,1,2,597,0,2,1125,2,70,1
21895438,Loft Gio Rodrigues Studio by Porto City Hosts,101838501,Porto City Hosts,Strathfield,-8.60868,41.14656,Apartment,Entire home/apt,1,2,30,326,2,1125,1,100,54
2190616,Atic with great views,11169435,Ignacio & Sonia.,El Poble-sec,2.16033,41.37128,Apartment,Entire home/apt,2,4,120,69,4,29,257,97,1
21934202,Sunny and Spacious Bedroom w/ Private Bathroom,16855791,Agus,Williamsburg,-73.9419,40.7023,Apartment,Private room,2,3,65,180,3,40,36,95,1
21939239,"Unit 5, 65A Fitzroy St, Surry Hills",115444556,Don,Surry Hills,151.21718,-33.88653,Apartment,Entire home/apt,1,2,119,32,2,31,73,99,3
21946009,Mid Century Modern Guesthouse with Pool and Views!,30652000,Kalani & Lisa,Hilo,-155.09374,19.75874,Guest suite,Entire home/apt,2,4,89,97,1,7,121,96,1
21947380,Location appartement entier ou chambre,22930773,Charlotte,Le Plateau,-73.56405,45.53504,Apartment,Entire home/apt,3,5,42,0,1,1125,8,94,1
21954331,zan house,67007269,Kansu Can,Le Plateau,29.18833,40.90591,Apartment,Shared room,1,1,47,180,1,1125,1,100,1
21956266,Private Room in great spacious Mid Level's Apt,65741025,Cathal,Soho,114.15208,22.27943,Apartment,Private room,1,1,322,20,7,1125,3,100,1
21970465,"YX5,5人四床房+旺角购物街+亚皆老街先达广场楼上+朗豪坊+女人街+电子街",122131447,Debe,Ho Man Tin,114.17658,22.31579,Apartment,Private room,4,5,612,118,1,1125,1,40,126
21971876,North Curl Curl Home with a View,49775015,Juliette,Ho Man Tin,151.28331,-33.76099,House,Private room,2,3,95,166,2,1125,24,97,1
21974572,Soho Sanctuary with Rooftop Terrace,18025007,Katherine,Soho,114.1522,22.28236,Apartment,Entire home/apt,1,3,1248,75,4,1125,1,100,1
21976308,Beautiful and bright flat in Born Barcelona,158851584,Maria,El Born,2.18094,41.38717,Apartment,Entire home/apt,1,2,67,276,31,1125,1,100,1
21977972,Smart 1BR in The Village by Sonder,12243051,Sonder,Gay Village,-73.55597,45.51887,Apartment,Entire home/apt,2,4,74,70,2,1125,16,83,1198
21982406,White Apartment,160501412,Joao,Gay Village,-8.60927,41.15445,Apartment,Entire home/apt,2,4,40,73,2,1125,1,80,6
21986801,Light & cosy apartment in Sheung Wan,41512501,Hugh,Sheung Wan,114.1496,22.28451,Apartment,Entire home/apt,1,2,754,0,2,1125,6,100,1
21987106,Cozy studio with balcony in kennedy town,10663891,Jiyeon,Kennedy Town,114.12818,22.28038,Apartment,Entire home/apt,1,2,597,0,3,1125,5,100,1
21988560,"Private Room w/ Lock - Close to Airport,City,Train",20349400,Tim,Wolli Creek,151.14975,-33.93548,Apartment,Private room,1,2,60,0,1,7,35,99,1
21992735,Barcelona centro - Barrio Gótico,63504250,Juliana,El Gòtic,2.1795,41.3791,Apartment,Private room,1,2,50,311,1,1125,10,87,1
21992856,Big Bright Room in a Historic Surry Hills Pub,2279116,Andy,Surry Hills,151.21,-33.87893,Hostel,Private room,1,1,40,0,3,10,1,100,1
21998466,"MANHATTAN, HELL'S KITCHEN, CLEAN, COMFY, 6 GUESTS",31227654,Rob,Hell's Kitchen,-73.99219,40.76396,Apartment,Entire home/apt,2,6,177,352,2,1125,15,87,13
21999107,Camp Cove Tropical Retreat at Watsons Bay,54147083,Neil,Vaucluse/Watsons Bay,151.2792,-33.84018,Guest suite,Entire home/apt,1,3,230,280,2,30,47,100,1
22005432,Beautiful Bondi Beachside Home,1879921,Treen,Bondi Beach,151.26674,-33.88897,House,Entire home/apt,4,6,179,200,3,1125,16,99,1
22005538,CAMP NOU MUNNE 2-2 APARTMENT,6099660,Barcelona Bedroom,Dreta de l'Eixample,2.12439,41.37454,Apartment,Entire home/apt,4,5,75,262,1,1125,22,91,46
22006891,Douro view Apartment,121245519,Damas,Dreta de l'Eixample,-8.6506,41.14876,Apartment,Entire home/apt,2,7,64,226,2,1125,6,87,25
22020910,Bondi Beach Large Studio with Ocean Views,102296147,Anita,Bondi Beach,151.27321,-33.89372,Apartment,Entire home/apt,1,3,189,244,3,1124,43,99,7
22042206,Spacious bright single bedroom,24107794,Yuri,El Camp de l'Arpa del Clot,2.18496,41.41015,Apartment,Private room,1,1,15,30,31,160,1,100,3
22042558,"Cozy home at Futian,1min2Metro,near customs to HK",157344139,Wei,El Camp de l'Arpa del Clot,114.0877,22.5302,Apartment,Entire home/apt,1,2,385,158,1,1125,86,96,1
22058660,Apartamento Design VIP Praia da Barra - 3 quartos,15900036,Assunção De Fatima,Barra da Tijuca,-43.32940771,-23.0114597,Condominium,Entire home/apt,4,8,690,365,1,1125,4,100,24
22060712,Great Location! One Bedroom Apt. in LES,40866184,Semhar,Lower East Side,-73.99239,40.71467,Apartment,Entire home/apt,1,2,105,0,14,21,12,100,1
22066860,Basement Loft in Plateau Mont-Royal,78119154,Sandra,Le Plateau,-73.56745,45.53532,Loft,Entire home/apt,2,2,50,0,3,1125,17,96,1
22068048,"Tree Fern Garden Appt, Private, Peaceful, Roomy",117575361,Lucy,Le Plateau,151.12125,-33.6674,Apartment,Entire home/apt,2,4,101,253,2,28,54,100,1
22075258,Convenient & Comfortable,37757409,Ryan,Le Plateau,114.15154,22.27993,Apartment,Entire home/apt,1,2,903,0,5,31,2,100,1
22085738,4twoLoft at Great Location,146751659,Greatmag,Le Plateau,-8.60595,41.14511,Loft,Entire home/apt,2,4,29,103,3,27,69,98,2
22094381,Plaza two bedroom apartment,26521943,María,Vila de Gràcia,2.14344,41.37483,Apartment,Entire home/apt,3,5,80,212,1,1125,37,95,28
220946,Newly Reno’d Chic Quiet Exec 1BR,1144415,Lisa,Alphabet City,-73.97901,40.72229,Condominium,Entire home/apt,1,2,146,166,3,90,132,92,1
2210041,"CENTRAL PARK, NYC APT",8112314,Mena,Upper West Side,-73.97348,40.78616,Apartment,Private room,1,2,149,88,1,4,112,90,1
22101558,26E Tanford 2 bedroom with 1 bathroom apartment,76545056,Rita,Upper West Side,113.94326,22.29258,Condominium,Entire home/apt,2,4,848,358,30,1125,1,80,19
22108306,MACON MEMORIES..** WINTER SPECIAL***,95485067,Adelle,Bedford-Stuyvesant,-73.94153,40.68152,Townhouse,Entire home/apt,2,3,150,226,1,20,32,100,1
22124796,Exquisitely Elegant Sydney Apartment,161210344,Anne,Central Business District,151.20425,-33.86297,Serviced apartment,Entire home/apt,1,2,210,9,2,30,46,98,1
22125894,LEAFY FLAT - QUIET & CENTRAL (TAI PING SHAN ST),28485290,Bridget,Sheung Wan,114.14861,22.28552,Apartment,Entire home/apt,1,2,597,8,4,1125,14,94,1
2213067,RIO BY THE BEACH CONDO BARRA DA TIJUCA,239326,Claudia,Barra da Tijuca,-43.34366862,-23.01010957,Apartment,Entire home/apt,6,6,671,74,2,30,24,100,1
22131624,Mong Kok旺角西洋菜南街舒適2人房5102,161669067,Yuen King,Mong Kok,114.17077,22.31849,Boutique hotel,Private room,1,2,400,163,1,1123,59,91,8
22144662,Spacious Studio with Private Roof,73358102,Alex,Chelsea,-73.99647,40.75003,Apartment,Entire home/apt,1,2,109,68,2,1125,57,85,1
22145240,Mong Kok 西洋菜南街舒適3人房 5106,161669067,Yuen King,Mong Kok,114.1702,22.31705,Pension (South Korea),Entire home/apt,1,3,502,175,1,1125,32,89,8
22148252,Delightful Downtown with View★Parking★Jacuzzi★Pool,1772562,Angela,Downtown,-157.86021,21.30823,Apartment,Entire home/apt,3,6,179,211,1,1125,81,98,4
22153101,Darling Point,34390331,Leah,Downtown,151.23584,-33.87581,Apartment,Entire home/apt,2,4,200,323,3,10,3,100,1
22155071,Perfect Location! QUIET ROOM just off LA RAMBLA,50262451,Carolina,El Raval,2.17343,41.38084,Apartment,Private room,1,2,29,0,1,5,19,98,1
22161352,Comfy & quiet 1 BR - East Williamsburg,6484703,Sheila,Williamsburg,-73.94029,40.7077,Apartment,Entire home/apt,1,2,90,10,6,1125,9,91,1
22164073,Entire Sunny Brooklyn Apt for Art & Cat-Lovers!,1444513,Erin,Crown Heights,-73.95831,40.6697,Apartment,Entire home/apt,1,2,130,0,2,14,15,97,1
22165464,"Entertainers Delight, Heart of Crows Nest ALEX2",15739069,The Apartment Service,Chatswood,151.20138,-33.82616,Apartment,Entire home/apt,2,4,200,339,31,1124,1,80,158
22175297,Incredibly cozy room close to Manhatan,133785513,Alena,Bedford-Stuyvesant,-73.93705,40.69414,Apartment,Private room,1,1,42,119,1,1125,61,93,12
22179180,5 ★★★★★ Gorgeous suite only 1 block from subway!,129222253,Andy,Williamsbridge,-73.86347,40.8785,House,Entire home/apt,4,7,200,341,1,365,76,96,5
22182637,Lovely Apartment in the heart of Barcelona.,9477063,Xavier,Sant Antoni,2.15565,41.37386,Apartment,Entire home/apt,3,4,98,236,4,371,35,95,7
22188738,Póvoa City Center Apartment,85911143,Maria,Sant Antoni,-8.75607,41.37701,Apartment,Entire home/apt,2,6,35,268,2,30,12,97,3
22191831,Spacious Apartment in Historic Harlem!,12517694,Rahel,Harlem,-73.95261,40.81244,Apartment,Private room,1,2,67,3,2,30,4,100,1
22192465,Charming apartment – Close to Subway & Mall,162153364,Julia,Mercier-Hochelaga-Maisonneuve,-73.53891,45.5786,Apartment,Entire home/apt,3,5,70,158,1,1125,61,90,1
22198157,Tranquil beach home with pool & ocean glimpses,97548118,Duncan,Mercier-Hochelaga-Maisonneuve,151.31783,-33.64421,House,Entire home/apt,6,8,600,65,5,21,2,100,1
22199192,Century XIX Designer Flat with balcony,65325189,Henrique&Isabel,Mercier-Hochelaga-Maisonneuve,-8.61464,41.15224,Apartment,Entire home/apt,2,4,59,211,3,1123,35,98,23
22199234,Remodeled penthouse in Gracia *Bcn*,10547296,María & Oscar,Dreta de l'Eixample,2.15849,41.40913,Apartment,Entire home/apt,3,6,140,181,2,200,30,89,100
22200454,`LM 三個睡房的整间公寓,67210153,Karman,Dreta de l'Eixample,114.17045,22.3139,Condominium,Entire home/apt,3,5,10001,90,1,1111,4,90,17
22200645,Fully furnished apartment - Man Mo Temple,8091954,Antonio,Dreta de l'Eixample,114.14993,22.28422,Apartment,Entire home/apt,2,4,801,1,2,1125,12,98,1
22204642,1921 - AB Paral·lel Apartment A - Contemporary Penthouse with a Private Terrace,4459553,Eva&Jacques,La Nova Esquerra de l'Eixample,2.16855,41.37393,Apartment,Entire home/apt,6,6,470,290,3,31,34,86,203
22208993,Bright & spacious 1BR apartment with ocean views!,14999978,Aleksandra,Bondi,151.26131,-33.89634,Apartment,Entire home/apt,2,3,119,0,2,1125,2,100,1
22210558,"""Hôtel"" room Frontenac metro, private & furnished",34137068,Charlene,Bondi,-73.55033,45.53608,Apartment,Private room,1,2,40,129,1,20,29,95,2
22210575,Affordable traveler's studio in the heart of HK,1267685,Lysa,Causeway Bay,114.18605,22.27827,Apartment,Entire home/apt,1,2,393,0,3,1000,7,89,4
22216525,Waterfront Apartment Maroubra Beach,68592313,Willyan,Maroubra,151.25741,-33.94568,Apartment,Entire home/apt,2,4,109,0,2,16,1,100,1
22224705,Liiiving in Porto | Downtown Charm Apartment,30907275,Liiiving,Maroubra,-8.61246,41.14945,Apartment,Entire home/apt,1,3,60,363,3,1124,7,94,82
22232299,Quarto de casal próximo ao aeroporto Galeão,162458584,Heidy,Maroubra,-43.20475237,-22.8036956,House,Private room,1,5,97,199,1,1125,17,100,1
22265304,Manly Haven- Best Location with carpark,162624858,Mark,Manly,151.28704,-33.78924,Apartment,Entire home/apt,3,4,220,0,1,1125,3,80,1
22265832,Chambre privée - Plateau Mont-Royal,12960587,Zoé,Le Plateau,-73.58216,45.53643,Apartment,Private room,1,2,23,0,7,10,2,80,1
22266125,Omar do Rio - A1206,162706782,Priscilla,Copacabana,-43.18729317,-22.97483611,Apartment,Entire home/apt,2,3,201,223,2,90,12,92,6
22268452,Small sunroom. Sydney Harbour at your doorstep,1695791,Shaun,Bellevue Hill,151.25834,-33.87482,Apartment,Private room,1,2,53,358,2,7,42,93,2
22269344,Luxurious One Bedroom Apartment in Kings Cross,162737263,Amy,Potts Point,151.22437,-33.87561,Apartment,Entire home/apt,1,2,200,0,1,4,2,100,1
22277833,合家歡樂同住喜｡,162804068,燕芳,Mong Kok,114.17397,22.32249,Other,Shared room,3,3,251,0,1,30,5,92,1
2228741,Large Private Studio w/Full Kitchen,11369496,Brandyn,Kailua,-157.73252,21.3938,Bed and breakfast,Private room,1,3,135,303,3,1125,42,89,12
2228863,Midlevels apt with an amazing view,5009801,Dan,Soho,114.15137,22.28196,Apartment,Entire home/apt,1,4,903,0,2,30,55,95,1
22295090,Little Manly retreat,112468070,Tom,Manly,151.2893,-33.80665,Apartment,Entire home/apt,3,4,151,0,2,10,1,80,1
22295354,Studio32 - Brand New & Self Contained,96643264,Tracey,Manly,151.15151,-33.88792,Guest suite,Entire home/apt,1,2,109,141,1,30,157,99,1
22295401,Artist Studio,149914934,Griffin,Manly,151.2249,-33.87364,Apartment,Entire home/apt,1,2,97,15,3,15,47,97,2
22296970,Single room with private balcony close to CBD,77155107,Serena,Manly,151.18283,-33.88448,House,Private room,1,1,50,0,2,30,1,80,6
22297561,Scandinavian Styled 1BR Flat with Natural Light.,100464984,Sam,Manly,150.93016,-33.74899,Guest suite,Entire home/apt,2,4,70,54,1,1125,70,89,1
22304343,Double Bay Apartment with Stunning Harbour Views,11028024,Sarah,Manly,151.23883,-33.87782,Apartment,Entire home/apt,4,6,156,0,3,14,2,60,1
22308786,Take a Coastal Walk from a Stylish Flat,7409213,L'Abode Accommodation Specialist,North Bondi,151.25625,-33.91676,Apartment,Entire home/apt,3,6,419,149,2,1125,24,95,177
223200,Apart-Hotel Triplex Praia Flamengo,1159474,Elias,Flamengo,-43.17459193,-22.93728668,Condominium,Entire home/apt,2,6,228,152,2,60,111,94,1
22322057,⭐❤2BR BIG HOME-MAX 7GUESTS-MONG KOK MTR 旺角地鐵兩房一廳❤⭐,128901758,Wilson,Mong Kok,114.16841,22.32441,Apartment,Entire home/apt,5,7,903,60,3,365,63,97,9
22323221,Private centrally located self contained apartment,163200191,Agata,Kingsford,151.23178,-33.92575,Apartment,Entire home/apt,2,4,151,132,2,1125,26,96,1
22335017,Experience the Sydneysider lifestyle!,105683552,Imran,North Sydney,151.20538,-33.83904,House,Private room,2,2,63,0,1,1125,4,85,2
22336599,Large loft in Old Montreal,10585712,Frederick,Old Port,-73.55506,45.50624,Loft,Entire home/apt,3,6,165,299,1,1125,56,95,28
22337456,Modern and Comfortable one bedroom apartment zmv,85304084,Wendy,Rosebery,151.20894,-33.91327,Apartment,Entire home/apt,2,4,119,242,1,1125,116,94,1
22339946,Private Room with perfect location in Bostanci,6814492,Engin,Rosebery,29.10343,40.95698,Apartment,Private room,2,2,63,180,1,180,4,75,1
22341528,Luxury Sydney Escape,92384660,Laura,Chippendale,151.19807,-33.88777,Apartment,Entire home/apt,1,2,100,0,3,10,1,80,1
22343897,Light-filled room in Newtown beautiful terrace,163371762,Freya,Chippendale,151.18438,-33.89516,House,Private room,2,3,33,0,2,1125,2,80,1
22344471,Palm Beach Penthouse by Contemporary Hotels,3046924,Contemporary Hotels,Darlinghurst,151.33219,-33.60514,Apartment,Entire home/apt,2,4,850,357,7,365,1,100,53
22346270,The Geraniums,123336221,Sam,Darlinghurst,151.00488,-33.73838,Guest suite,Private room,1,2,65,178,1,180,17,99,3
22362742,Sydney City Pad,62720100,Eleni,Darlinghurst,151.21446,-33.87698,Apartment,Entire home/apt,2,4,178,52,1,30,54,96,3
2236449,"Oceanfront View, Immaculate 2-BR/BA",11417260,Howard,Maui,-156.50856,20.79371,Condominium,Entire home/apt,2,6,320,151,3,30,69,99,1
22367184,Luxury Waterloo Apartment - Resort Style Living,19154158,Aimee,Maui,151.20988,-33.90261,Apartment,Entire home/apt,2,3,125,123,115,120,1,100,1
22370001,PRETTY ROOM IN BARCELONA-A/C-NEAR PLAZA ESPAÑA,114113037,Daniel,Sant Antoni,2.15374,41.37718,Apartment,Private room,1,2,35,236,2,1000,53,95,2
22370331,Rattan,4414904,Steve,Sham Shui Po,114.16515,22.32895,Apartment,Private room,1,2,196,350,28,1125,2,90,9
22374646,Ribeira Trendy Apartment,130805492,Marta,Sham Shui Po,-8.61373,41.14066,Apartment,Entire home/apt,1,4,120,112,1,30,8,98,24
22376372,Quite Family Retreat,17405643,Lana,Dollard-des-Ormeaux,-73.79539,45.49149,Condominium,Entire home/apt,3,8,90,0,3,1125,28,94,4
22378312,Classic Inner City Hideaway,86817437,Lachlan,Elizabeth Bay/Rushcutters Bay,151.22582,-33.87433,Apartment,Entire home/apt,2,3,161,244,5,1125,36,89,2
22382752,Doble room in the heart of BCN - Born,163670236,Bikey,Sant Pere/Santa Caterina,2.17862,41.38659,Apartment,Private room,1,2,31,0,1,14,6,87,3
22384305,COPACABANA DREAM,4255118,Ricardo,Copacabana,-43.19027208,-22.97185923,Apartment,Entire home/apt,1,3,101,111,4,1125,15,96,60
22385219,Sea View Ancient Chinese Style Two Rooms Suite,144228546,The Cove Hostel,Copacabana,113.99049,22.21251,Apartment,Entire home/apt,2,4,597,365,1,1125,1,100,39
223930,Lovely Apartment,1164642,Rosalynn,Prospect Heights,-73.96665,40.67424,Apartment,Entire home/apt,1,2,150,349,5,60,19,96,1
22396955,Pause_Oporto,163147652,Luzia,Prospect Heights,-8.59836,41.14798,House,Entire home/apt,3,4,80,255,3,1125,31,99,1
22412815,"Work n Rest Free wifi Quiet, Family Fun Shops Cafe",47521103,Leena,Prospect Heights,150.91725,-33.74507,House,Entire home/apt,11,12,119,0,1,1125,40,92,6
22420791,Apartamento no Recreio dos Bandeirantes,41659968,Anna Gabrielle,Recreio dos Bandeirantes,-43.49321847,-23.02083419,Apartment,Entire home/apt,1,4,108,158,2,90,19,100,1
22452499,The Blue Room,1927133,Eddie & Harumi,Kuliouou/Kalani Iki,-157.74931,21.27853,House,Private room,1,1,48,47,3,1125,8,98,5
22464989,Montréal en toute simplicité,23980083,Catherine,Mile End,-73.60385,45.52941,Apartment,Entire home/apt,1,2,58,1,3,1125,10,100,1
22465071,Villa CL,164659936,Alexandra&David,Mile End,-8.75392,41.35233,Townhouse,Entire home/apt,5,7,70,189,2,30,12,98,1
22496428,FUNCTIONAL APARTMENT - NEAR MONTREAL CITY CENTER,355698,Mohamad,Downtown Montreal,-73.55857,45.51776,Apartment,Entire home/apt,3,4,81,192,2,1125,4,90,1
22509800,Top location + Great Sydney Views 3 Beds Apartment,151504644,Sally,Downtown Montreal,151.20811,-33.87815,Apartment,Entire home/apt,3,5,350,85,2,1125,32,93,2
22519067,Ocean Condo @ Kuhio Shores #403,165318615,David & Aryana,Kauaʻi,-159.47383,21.88115,Condominium,Entire home/apt,2,4,250,211,4,1125,7,100,1
22529830,Huge family apartment in the heart of the Plateau,1929936,Martine&François,Le Plateau,-73.57851,45.52997,Apartment,Entire home/apt,3,6,119,59,2,360,3,87,1
22530493,"Drummoyne oasis, close to the bay",37448388,Elise,Le Plateau,151.14545,-33.85484,House,Entire home/apt,2,4,181,0,2,22,7,94,1
22533268,"Room with a view Montreal, Net flix, HS WIFI.",28468136,James,Ville-Marie,-73.58467,45.49681,Apartment,Entire home/apt,1,4,99,311,32,1125,14,90,2
2253500,Fantastic Soho/Tribeca Loft,11473727,Sal,Tribeca,-74.00571,40.7196,Loft,Entire home/apt,2,5,250,306,30,1125,4,87,1
22535144,Cozy studio in Sheung Wan/Central,24027071,Léa,Sheung Wan,114.14896,22.2838,Apartment,Entire home/apt,1,2,754,59,2,1125,3,100,1
22536752,40 mins bus to city.close to big shopping mall.,160528797,Lulu,Sheung Wan,150.99986,-33.73109,Villa,Private room,2,3,30,0,1,1125,5,80,3
22536824,Fantastic Light Filled Room in Newtown,33949587,Clare,Newtown/Enmore,151.17746,-33.90751,House,Private room,1,2,60,25,3,7,10,100,1
22548261,"FLAT, PRAIA, BARRA DA TIJUCA, RESORT 5 ESTRELAS.",165652430,Daniel Augusto Goulart,Newtown/Enmore,-43.32757786,-23.0114023,Serviced apartment,Entire home/apt,2,4,500,354,3,1125,4,95,1
